Country,State lgd code,State,Year,YearCode,Households that applied for a job card (UOM:Number) |Scaling Factor:1,Job cards issued (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled caste (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled tribes (UOM:Number) |Scaling Factor:1,Job cards issued for non scheduled tribes or scheduled caste (UOM:Number) |Scaling Factor:1,Households that demanded work (UOM:Number) |Scaling Factor:1,Persons who demanded work (UOM:Number) |Scaling Factor:1,Households that were allotted work (UOM:Number) |Scaling Factor:1,Persons that were allotted work (UOM:Number) |Scaling Factor:1,Muster rolls filled (UOM:Number) |Scaling Factor:1,Households that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Persons that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Persons with disability (UOM:Number) |Scaling Factor:1,Non scheduled tribes or scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked by non scheduled tribes or scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled tribe households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled tribe persons (UOM:Number) |Scaling Factor:1,Households that worked on land reform or indira awas yojana (UOM:Number) |Scaling Factor:1,Total person days worked by women (UOM:Number) |Scaling Factor:1,Total person days (UOM:Number) |Scaling Factor:1,Scheduled caste households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Scheduled tribe households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Labour expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Labour expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Amount sanctioned (UOM:INR(IndianRupees)) |Scaling Factor:100000,Works under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Total bank accounts (UOM:Number) |Scaling Factor:1,Individual bank accounts (UOM:Number) |Scaling Factor:1,Joint bank accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to bank accounts (UOM:INR(IndianRupees)) |Scaling Factor:1,Post office accounts (UOM:Number) |Scaling Factor:1,Individual post office accounts (UOM:Number) |Scaling Factor:1,Joint post office accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to post office accounts (UOM:INR(IndianRupees)) |Scaling Factor:1
India,19,West Bengal,"Financial Year (Apr - Mar), 2018",2018,10678535.00000000000000000000,10495618.00000000000000000000,2705793.00000000000000000000,675522.00000000000000000000,7114303.00000000000000000000,3978485.00000000000000000000,7076573.00000000000000000000,3976632.00000000000000000000,7073072.00000000000000000000,6687274.00000000000000000000,3659626.00000000000000000000,6207908.00000000000000000000,1086372.00000000000000000000,52744.00000000000000000000,2281099.00000000000000000000,176276556.00000000000000000000,1106380.00000000000000000000,85234674.00000000000000000000,272147.00000000000000000000,19873651.00000000000000000000,271884.00000000000000000000,136663227.00000000000000000000,281384881.00000000000000000000,330492.00000000000000000000,67577.00000000000000000000,479207.65000000000000000000000,152937.39000000000000000000000,481529.84000000000000000000000,156138.60000000000000000000000,65241496.82000000000000000000000,12209773.00000000000000000000,14542093.00000000000000000000,13814200.00000000000000000000,727893.00000000000000000000,48059590984.00000000000000000000,1276063.00000000000000000000,1167116.00000000000000000000,108947.00000000000000000000,80259920.00000000000000000000
India,35,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2017",2017,35318.00000000000000000000,35286.00000000000000000000,4.00000000000000000000,3931.00000000000000000000,31351.00000000000000000000,7692.00000000000000000000,9082.00000000000000000000,7689.00000000000000000000,9078.00000000000000000000,5565.00000000000000000000,7166.00000000000000000000,8397.00000000000000000000,27.00000000000000000000,22.00000000000000000000,6782.00000000000000000000,181361.00000000000000000000,0.00000000000000000000,0.00000000000000000000,384.00000000000000000000,9047.00000000000000000000,6.00000000000000000000,113498.00000000000000000000,190408.00000000000000000000,0.00000000000000000000,0.00000000000000000000,446.76000000000000000000000,62.15000000000000000000000,562.84000000000000000000000,77.36000000000000000000000,37816214.09000000000000000000000,3615.00000000000000000000,37024.00000000000000000000,36400.00000000000000000000,624.00000000000000000000,29403117.00000000000000000000,107.00000000000000000000,107.00000000000000000000,0.00000000000000000000,4248.00000000000000000000
India,28,Andhra Pradesh,"Financial Year (Apr - Mar), 2017",2017,5228084.38613628350607436890,5065077.50426379979935533106,1228919.39776074651100054752,419427.93400903611940286178,3416730.17249401716895192176,2584288.47477161232478617330,4346040.85549871456018482452,2498840.05464742893058249204,4337259.14192866778702733360,4253096.07126595680247310244,2416863.34569121556298022020,3817649.21787661042652097692,348466.15509806678650081394,45750.25414292422496919512,1556184.47290763242811767126,83848794.69267104273624432586,582300.08432149267254501840,27447392.30091930936045188546,221178.78655953940929253646,13021601.90190051103461642246,503446.09079871612381605580,74142404.54904987453624451346,124317788.89549086313131263378,71054.39076146108234530532,45940.16705152755927055856,205373.64229310792451194636260,151081.92613253919386502219540,205429.60212454113539389441080,151442.36207623784302735061060,2042848.10628385951101836730840,5442034.11255808160762179736,4368777.65094539152793139192,4368706.14052918903785495260,71.51041620249007643932,15201791094.71646744278261340622,581007.47787141988539807350,581007.47787141988539807350,0.00000000000000000000,1436445154.23558170907491120284
India,12,Arunachal Pradesh,"Financial Year (Apr - Mar), 2017",2017,180210.00000000000000000000,179356.00000000000000000000,109.00000000000000000000,171111.00000000000000000000,8136.00000000000000000000,129652.00000000000000000000,139352.00000000000000000000,123912.00000000000000000000,132280.00000000000000000000,20780.00000000000000000000,110613.00000000000000000000,116112.00000000000000000000,2.00000000000000000000,431.00000000000000000000,4868.00000000000000000000,163701.00000000000000000000,59.00000000000000000000,1881.00000000000000000000,105686.00000000000000000000,3249007.00000000000000000000,4738.00000000000000000000,1322552.00000000000000000000,3414589.00000000000000000000,0.00000000000000000000,2.00000000000000000000,10208.08000000000000000000000,5974.18000000000000000000000,10301.51000000000000000000000,6030.45000000000000000000000,28215272.21000000000000000000000,19899.00000000000000000000,179731.00000000000000000000,167303.00000000000000000000,12428.00000000000000000000,755099152.00000000000000000000,4936.00000000000000000000,4588.00000000000000000000,348.00000000000000000000,10173174.00000000000000000000
India,18,Assam,"Financial Year (Apr - Mar), 2017",2017,4298863.00000000000000000000,4071048.00000000000000000000,230226.00000000000000000000,638585.00000000000000000000,3202237.00000000000000000000,1741745.00000000000000000000,2784457.00000000000000000000,1741040.00000000000000000000,2783433.00000000000000000000,680583.00000000000000000000,1539592.00000000000000000000,2419778.00000000000000000000,10433.00000000000000000000,6921.00000000000000000000,1188009.00000000000000000000,35643103.00000000000000000000,75795.00000000000000000000,1873567.00000000000000000000,275788.00000000000000000000,6867769.00000000000000000000,34478.00000000000000000000,17082192.00000000000000000000,44384439.00000000000000000000,298.00000000000000000000,1460.00000000000000000000,85106.08000000000000000000000,47894.10000000000000000000000,86181.33000000000000000000000,50474.09000000000000000000000,23693217.40000000000000000000000,1381174.00000000000000000000,4344797.00000000000000000000,4008048.00000000000000000000,336749.00000000000000000000,7903136300.00000000000000000000,360141.00000000000000000000,338043.00000000000000000000,22098.00000000000000000000,43362273.00000000000000000000
India,10,Bihar,"Financial Year (Apr - Mar), 2017",2017,15896313.00000000000000000000,14833241.00000000000000000000,3652387.00000000000000000000,253562.00000000000000000000,10927292.00000000000000000000,2904668.00000000000000000000,3575580.00000000000000000000,2901632.00000000000000000000,3571907.00000000000000000000,1253422.00000000000000000000,2247235.00000000000000000000,2702189.00000000000000000000,15556.00000000000000000000,4486.00000000000000000000,1738430.00000000000000000000,63106947.00000000000000000000,471177.00000000000000000000,17299770.00000000000000000000,37628.00000000000000000000,1312896.00000000000000000000,69635.00000000000000000000,38052910.00000000000000000000,81719613.00000000000000000000,3823.00000000000000000000,221.00000000000000000000,176060.30000000000000000000000,96537.23000000000000000000000,177862.24000000000000000000000,99106.85000000000000000000000,463131410.59000000000000000000000,4862160.00000000000000000000,6692698.00000000000000000000,6260477.00000000000000000000,432221.00000000000000000000,16813486575.00000000000000000000,2845.00000000000000000000,2760.00000000000000000000,85.00000000000000000000,1992573.00000000000000000000
India,22,Chhattisgarh,"Financial Year (Apr - Mar), 2017",2017,3833174.00000000000000000000,3701963.00000000000000000000,392391.00000000000000000000,1242097.00000000000000000000,2067475.00000000000000000000,2743316.00000000000000000000,5537036.00000000000000000000,2741465.00000000000000000000,5532714.00000000000000000000,4658431.00000000000000000000,2326446.00000000000000000000,4277448.00000000000000000000,323496.00000000000000000000,28100.00000000000000000000,1282368.00000000000000000000,63926537.00000000000000000000,233088.00000000000000000000,11587886.00000000000000000000,810990.00000000000000000000,44414886.00000000000000000000,26822.00000000000000000000,59611686.00000000000000000000,119929309.00000000000000000000,28004.00000000000000000000,134285.00000000000000000000,193955.65000000000000000000000,122229.83000000000000000000000,194462.72000000000000000000000,122933.81000000000000000000000,45674946.52000000000000000000000,4877474.00000000000000000000,6577975.00000000000000000000,6555360.00000000000000000000,22615.00000000000000000000,18292419820.00000000000000000000,269305.00000000000000000000,267479.00000000000000000000,1826.00000000000000000000,441502762.00000000000000000000
India,30,Goa,"Financial Year (Apr - Mar), 2017",2017,36821.00000000000000000000,33107.00000000000000000000,789.00000000000000000000,9592.00000000000000000000,22726.00000000000000000000,6579.00000000000000000000,6749.00000000000000000000,6536.00000000000000000000,6703.00000000000000000000,1256.00000000000000000000,6463.00000000000000000000,6624.00000000000000000000,6.00000000000000000000,3.00000000000000000000,4268.00000000000000000000,65954.00000000000000000000,186.00000000000000000000,4357.00000000000000000000,2009.00000000000000000000,29098.00000000000000000000,10.00000000000000000000,78224.00000000000000000000,99409.00000000000000000000,1.00000000000000000000,1.00000000000000000000,233.58000000000000000000000,45.70000000000000000000000,243.74000000000000000000000,46.11000000000000000000000,697996.72000000000000000000000,5187.00000000000000000000,19701.00000000000000000000,19458.00000000000000000000,243.00000000000000000000,23065779.00000000000000000000,5.00000000000000000000,5.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,24,Gujarat,"Financial Year (Apr - Mar), 2017",2017,3150648.00000000000000000000,3051260.00000000000000000000,211448.00000000000000000000,1118036.00000000000000000000,1721776.00000000000000000000,850520.00000000000000000000,1427710.00000000000000000000,848904.00000000000000000000,1424500.00000000000000000000,633328.00000000000000000000,725340.00000000000000000000,1167356.00000000000000000000,9346.00000000000000000000,7490.00000000000000000000,378187.00000000000000000000,15979608.00000000000000000000,41441.00000000000000000000,1916274.00000000000000000000,305712.00000000000000000000,11476899.00000000000000000000,25569.00000000000000000000,12460152.00000000000000000000,29372781.00000000000000000000,821.00000000000000000000,3355.00000000000000000000,53120.53000000000000000000000,18891.54000000000000000000000,53232.05000000000000000000000,19149.76000000000000000000000,171530608.28000000000000000000000,1611352.00000000000000000000,2484969.00000000000000000000,2201935.00000000000000000000,283034.00000000000000000000,4980862596.00000000000000000000,562994.00000000000000000000,375205.00000000000000000000,187789.00000000000000000000,38545423.00000000000000000000
India,6,Haryana,"Financial Year (Apr - Mar), 2017",2017,864415.00000000000000000000,863365.00000000000000000000,375456.00000000000000000000,76.00000000000000000000,487833.00000000000000000000,316019.00000000000000000000,485295.00000000000000000000,315616.00000000000000000000,484677.00000000000000000000,129649.00000000000000000000,267340.00000000000000000000,388057.00000000000000000000,3921.00000000000000000000,630.00000000000000000000,131250.00000000000000000000,4608056.00000000000000000000,136067.00000000000000000000,4244896.00000000000000000000,23.00000000000000000000,717.00000000000000000000,3922.00000000000000000000,4322467.00000000000000000000,8853669.00000000000000000000,1528.00000000000000000000,1.00000000000000000000,24378.59000000000000000000000,5128.87000000000000000000000,24410.85000000000000000000000,5170.56000000000000000000000,14582771.04000000000000000000000,203103.00000000000000000000,1055205.00000000000000000000,1007697.00000000000000000000,47508.00000000000000000000,2530850803.00000000000000000000,24265.00000000000000000000,20993.00000000000000000000,3272.00000000000000000000,21036542.00000000000000000000
India,2,Himachal Pradesh,"Financial Year (Apr - Mar), 2017",2017,1227036.00000000000000000000,1210914.00000000000000000000,324545.00000000000000000000,73942.00000000000000000000,812427.00000000000000000000,550764.00000000000000000000,736464.00000000000000000000,550633.00000000000000000000,736236.00000000000000000000,302089.00000000000000000000,511366.00000000000000000000,671046.00000000000000000000,14094.00000000000000000000,1439.00000000000000000000,333020.00000000000000000000,14198057.00000000000000000000,141952.00000000000000000000,6126270.00000000000000000000,36394.00000000000000000000,1681413.00000000000000000000,7943.00000000000000000000,13551403.00000000000000000000,22005740.00000000000000000000,3853.00000000000000000000,1545.00000000000000000000,39578.32000000000000000000000,13180.62000000000000000000000,39580.12000000000000000000000,13195.50000000000000000000000,82297619.11000000000000000000000,853507.00000000000000000000,1358787.00000000000000000000,1309078.00000000000000000000,49709.00000000000000000000,3873805294.00000000000000000000,9886.00000000000000000000,9667.00000000000000000000,219.00000000000000000000,4475686.00000000000000000000
India,1,Jammu And Kashmir,"Financial Year (Apr - Mar), 2017",2017,1228584.23596538327613606506,1159597.75826707066479274890,75051.67397156234230419300,162481.54335704520385587150,922064.54093846311863268440,744998.03722920887518502929,1139218.48513794905131812540,741980.62660797550747710930,1137748.36046729535393140310,425793.29408224502854359150,669306.20760880950516314242,989105.35592622387637449840,35174.42001422329456016010,4914.10934488634442507840,527995.81343504844340975230,28883877.83622676952253236670,37880.74068408700797108674,1821240.91335177885280142880,101573.58378179188631016450,5574019.25917504572568237470,5792.86719168005858158355,10182043.36574624609006416170,36279138.00875359410101617020,1665.75004266350409154230,5590.97313204027562375560,60672.05493914669164036456200,41854.81128044898274238779800,63244.15689286883117600840400,70551.58616399755278919564800,239152374.02441709372595690975200,669398.72295803697482126880,1621704.01202863606291855290,1616191.28904539970997672530,5512.72298323635294182760,4994480242.91692706021848199340,1139.51779195712405557650,1116.04274731594725099810,23.47504464117680457840,446786.83087947743507134980
India,20,Jharkhand,"Financial Year (Apr - Mar), 2017",2017,4396694.00000000000000000000,4119647.00000000000000000000,483490.00000000000000000000,1407972.00000000000000000000,2228185.00000000000000000000,1876648.00000000000000000000,2712812.00000000000000000000,1875881.00000000000000000000,2711570.00000000000000000000,2805954.00000000000000000000,1444548.00000000000000000000,1908209.00000000000000000000,57524.00000000000000000000,7253.00000000000000000000,843857.00000000000000000000,35726580.00000000000000000000,163674.00000000000000000000,6549812.00000000000000000000,437017.00000000000000000000,16997969.00000000000000000000,17498.00000000000000000000,22129540.00000000000000000000,59274361.00000000000000000000,6527.00000000000000000000,16986.00000000000000000000,99643.47000000000000000000000,43112.17000000000000000000000,100893.19000000000000000000000,44146.60000000000000000000000,86357540.52000000000000000000000,4714274.00000000000000000000,3880152.00000000000000000000,3821494.00000000000000000000,58658.00000000000000000000,9116328776.00000000000000000000,543046.00000000000000000000,459451.00000000000000000000,83595.00000000000000000000,175431.00000000000000000000
