srcYear,srcStateName,srcDistrictName,Households that applied for a Job Card,Job Cards issued,Job Cards issued for Scheduled Caste,Job Cards issued for Scheduled Tribes,Job Cards issued for non Scheduled Tribes or Scheduled Caste,Households that demanded work,Persons who demanded work,Households that were allotted work,Persons that were allotted work,Muster Rolls filled,Households that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Persons that worked under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Households that reached a 100 day limit,Persons with disability,Non Scheduled Tribes or Scheduled Caste households that worked,Total Person days worked by non Scheduled Tribes or Scheduled Caste persons,Scheduled Caste households that worked,Total Person days worked Scheduled Caste persons,Scheduled Tribe households that worked,Total Person days worked Scheduled Tribe persons,Households that worked on land reform or Indira Awas Yojana,Total Person days worked by women,Total Person days,Scheduled Caste households that reached a 100 Day Limit,Scheduled Tribe households that reached a 100 Day Limit,Labour expenditure that has been disbursed,Material expenditure that has been disbursed,Labour expenditure both disbursed and pending,Material expenditure both disbursed and pending,Amount sanctioned,Works under Mahatma Gandhi National Rural Employment Guarantee Act (MGNREGA),Total bank accounts,Individual bank accounts,Joint bank accounts,Amount disbursed to bank accounts,Post office accounts,Individual post office accounts,Joint post office accounts,Amount disbursed to post office accounts,Year,YearCode
2011-12,CHHATTISGARH,BEMETARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,CHHATTISGARH,BASTAR,231054,230623,7689,164612,58322,123399,266885,123384,266842,93467,123256,266391,6632,1555,28098,932877,3727,116970,91431,3288430,926,1877374,4338277,151,5117,4788.920,716.260,5799.570,2192.750,6496063.790,48215,223092,219940,3152,250728563,249836,244145,5691,279465531,"Financial Year (Apr - Mar), 2011",2011
2011-12,CHHATTISGARH,BALRAMPUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SUPAUL,287736,286962,69902,1758,215302,42679,64211,42660,64190,34545,42332,63345,671,0,0,0,0,0,0,0,0,0,0,198,9,1721.740,1074.630,1729.860,1082.030,7988151.460,20073,1956,774,1182,1759065,128266,90103,38163,168735773,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SIWAN,370115,369242,55096,12110,302036,52722,60039,52698,60000,47503,52113,59283,1427,0,0,0,0,0,0,0,0,0,0,261,38,2155.910,1312.790,2231.040,1594.010,5522328.730,40123,32629,28305,4324,51979286,76943,72849,4094,140788040,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SITAMARHI,393584,392386,72141,446,319799,36054,39521,35877,39314,46930,35225,38573,5406,0,0,0,0,0,0,0,0,0,0,1155,9,2243.320,1480.840,2987.880,1670.840,25265291.650,62899,8969,8030,939,3880517,131108,123187,7921,253993305,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SHEOHAR,86061,85173,18252,6,66915,15184,28072,15184,28071,20599,15151,27949,1704,0,0,0,0,0,0,0,0,0,0,401,0,930.860,614.570,954.570,619.940,164756.390,19672,2551,1218,1333,1874820,45181,23000,22181,95379342,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,Sheikhpura,87065,86448,34529,66,51853,12455,18527,12450,18521,13956,12372,18374,379,0,0,0,0,0,0,0,0,0,0,144,0,521.110,200.970,522.390,203.750,5301895.940,7786,430,393,37,283848,32809,26880,5929,58437516,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SARAN,467405,464870,82750,3521,378599,47229,47797,47165,47730,56914,46385,46917,1276,0,0,0,0,0,0,0,0,0,0,257,12,1888.010,1090.050,1904.340,1114.290,198240.660,30943,7384,7294,90,5368050,115367,114695,672,176123470,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SAMASTIPUR,441265,439011,132111,2105,304795,40423,56438,40083,55977,25986,38379,53584,600,0,0,0,0,0,0,0,0,0,0,205,13,1462.330,2575.560,1691.050,2677.480,728065.360,36991,5250,3978,1272,2975743,136147,102368,33779,166640898,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,SAHARSA,298330,297777,70640,1184,225953,33904,42452,33577,42060,33232,29187,36395,218,0,0,0,0,0,0,0,0,0,0,55,0,1623.940,1367.510,2142.740,2262.400,63970598.030,24176,2805,1974,831,2041332,117262,98979,18283,209638150,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,ROHTAS,326185,323769,90648,3929,229192,77653,101810,77639,101785,78168,77099,100908,3581,0,0,0,0,0,0,0,0,0,0,1095,114,3185.270,1898.720,3247.480,2125.850,7035216.830,41377,11219,9786,1433,16269582,148577,130948,17629,292952838,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,PURNIA,389231,388296,51457,11123,325716,69517,80283,69495,80255,57794,69220,79928,1293,0,0,0,0,0,0,0,0,0,0,150,20,2005.700,2003.150,2457.830,2477.710,1171440.890,49460,7540,7360,180,4555375,163936,154243,9693,236806611,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,PURBI CHAMPARAN,578109,576166,107313,1256,467597,123331,124324,122287,123154,527785,120148,120909,68176,0,0,0,0,0,0,0,0,0,0,12240,165,574.850,727.840,9085.480,2364.050,133094243.700,130520,16637,16497,140,32237158,203993,202932,1061,1063325445,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,PATNA,492777,490915,125745,2016,363154,40421,56475,40386,56435,29943,39683,55248,1164,0,0,0,0,0,0,0,0,0,0,348,29,2080.870,2996.990,2102.450,3057.060,309234352.100,39073,10101,6263,3838,7412108,128524,101978,26546,194293431,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,PASHCHIM CHAMPARAN,409257,406315,62144,10445,333726,55099,61814,54957,61651,147391,53616,60103,16661,0,0,0,0,0,0,0,0,0,0,2561,436,2164.640,812.430,4179.930,2565.190,246347271.000,68293,13425,10773,2652,11830314,133460,120262,13198,430752637,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,NAWADA,323262,322977,96861,1141,224975,63310,80776,63395,80904,88587,62586,79710,3485,0,0,0,0,0,0,0,0,0,0,1417,8,3031.660,1600.770,3325.800,1662.050,4551387.050,38460,1235,1110,125,1253026,119880,107063,12817,343456408,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,NALANDA,395736,394296,147810,702,245784,32948,47366,32815,47160,26007,32500,46593,1727,0,0,0,0,0,0,0,0,0,0,614,4,1541.790,2256.090,1557.060,2276.750,1299036.500,58168,12646,9956,2690,5855984,121954,97703,24251,156018065,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,MUZAFFARPUR,642606,637921,150115,3282,484524,137546,185539,137434,185374,296526,136909,184653,22637,0,0,0,0,0,0,0,0,0,0,5719,107,5990.780,2634.230,6475.170,3525.740,16955190.930,88904,4979,4332,647,10127977,201809,170683,31126,585455133,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,MUNGER,177747,177532,30021,5286,142225,15754,18312,15674,18212,8710,15570,18091,184,0,0,0,0,0,0,0,0,0,0,68,10,683.040,683.630,700.870,688.610,5389.360,6178,8358,7029,1329,5657584,44631,43330,1301,56214327,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,MADHUBANI,524957,520281,116868,2035,401378,38501,49586,37001,47449,15449,36797,46994,401,0,0,0,0,0,0,0,0,0,0,153,2,1260.250,816.400,1283.180,1171.680,10243003.470,26293,6381,4974,1407,2684079,133104,117295,15809,119564124,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,MADHEPURA,303201,302457,85064,2922,214471,42333,79206,42311,79160,31365,42174,78708,1250,0,0,0,0,0,0,0,0,0,0,483,17,1853.800,1142.320,1861.820,1150.460,47908883.600,13879,4574,1767,2807,1723084,118654,78582,40072,184304595,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,LAKHISARAI,144781,143744,35790,1988,105966,18728,25062,20040,26768,11394,18667,24984,437,0,0,0,0,0,0,0,0,0,0,146,2,831.480,993.440,833.960,1013.680,7828.950,17158,1879,1645,234,2129419,63362,56692,6670,79579842,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,KISHANGANJ,245789,245501,22746,11553,211202,25706,35935,25673,35899,43589,25545,35649,355,0,0,0,0,0,0,0,0,0,0,73,14,913.570,359.310,1056.980,360.610,146800.500,16128,3684,1702,1982,1726092,66490,48695,17795,97329757,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,KHAGARIA,182812,182538,46344,884,135310,29802,39171,29790,39155,20356,29582,38797,592,0,0,0,0,0,0,0,0,0,0,168,2,1297.640,695.430,1304.180,873.250,8166.840,10437,735,538,197,516358,84773,74084,10689,130155038,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,KATIHAR,388345,385883,43510,26350,316023,73856,94263,73817,94203,93083,73391,93485,2244,0,0,0,0,0,0,0,0,0,0,328,133,3087.430,2372.400,3104.540,2415.870,60314392.310,35604,4841,3784,1057,2754197,164250,143405,20845,296927639,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,KAIMUR (BHABUA),187559,186907,78331,5869,102707,31241,42615,31220,42582,16169,30979,42061,439,0,0,0,0,0,0,0,0,0,0,157,13,982.550,453.170,1004.710,457.120,61474324.720,17974,8308,6854,1454,6101301,77053,63397,13656,85376855,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,JEHANABAD,133544,132993,40742,308,91943,21540,38043,21511,38001,38073,21355,37668,1697,0,0,0,0,0,0,0,0,0,0,521,1,1247.140,1130.020,1317.010,1132.830,55092264.790,24183,1560,769,791,3079866,67910,52607,15303,168945827,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,JAMUI,227657,227141,56589,17418,153134,39773,62797,39727,62730,40621,39612,62445,2246,0,0,0,0,0,0,0,0,0,0,835,199,2320.080,1301.470,2345.100,1327.050,1401531.770,17957,4196,3207,989,2271378,103108,69448,33660,231494968,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,GOPALGANJ,321662,319608,68450,14655,236503,33393,34944,33331,34867,28463,32977,34457,2336,0,0,0,0,0,0,0,0,0,0,513,116,1595.700,1044.610,1617.410,1532.050,280100849.100,29757,40892,39232,1660,39385684,42471,41777,694,78156868,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,GAYA,479125,470752,267149,4252,199351,73929,109123,73806,108907,64981,72145,106201,2584,0,0,0,0,0,0,0,0,0,0,1710,10,3641.920,3065.480,3803.950,3231.680,50036167.300,63979,25392,19408,5984,19908061,186342,149603,36739,300378383,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,DARBHANGA,473055,469503,48513,626,420364,67291,103229,65873,100947,37875,63259,97238,1651,0,0,0,0,0,0,0,0,0,0,181,0,1844.400,1543.640,2777.660,2041.200,250781030.200,54835,9012,6181,2831,8410015,208938,159786,49152,324634183,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,BUXAR,238186,237411,49294,2927,185190,38161,42831,38440,43108,40315,37967,42598,2120,0,0,0,0,0,0,0,0,0,0,458,16,1477.150,1092.720,1484.430,1211.340,110433.560,46660,3648,3388,260,6370385,82340,78449,3891,147349218,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,BHAGALPUR,415165,413479,52971,11234,349274,72566,91120,72485,91012,63123,71796,90008,2429,0,0,0,0,0,0,0,0,0,0,320,67,1208.430,1674.320,2944.440,1865.130,16763171.190,41334,7509,6316,1193,4219799,147352,129797,17555,267899259,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,BEGUSARAI,310266,309152,68255,139,240758,36058,41967,35843,41703,115699,35303,40947,2669,0,0,0,0,0,0,0,0,0,0,604,3,1604.610,1814.360,1643.560,1901.660,90508095.970,47003,8524,7581,943,7295343,121572,103738,17834,141938526,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,BANKA,256578,255753,44157,20858,190738,51298,71984,51275,71954,21824,51048,71589,1628,0,0,0,0,0,0,0,0,0,0,224,205,1991.070,905.310,2175.670,1052.150,2510252.970,31973,1773,1261,512,1073908,118822,84539,34283,254345795,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,AURANAGABAD,317300,315697,131569,810,183318,50028,61637,50001,61584,30957,49716,61190,2411,0,0,0,0,0,0,0,0,0,0,1251,8,1337.110,1475.260,2533.070,2915.320,33536.360,42971,1328,1218,110,2187454,117774,101283,16491,243912128,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,ARWAL,88689,88115,31101,107,56907,14010,30893,14006,30859,17963,13968,30741,393,0,0,0,0,0,0,0,0,0,0,128,1,701.160,441.530,738.630,457.460,119832073.100,8810,3324,1635,1689,3982074,31928,14329,17599,72623819,"Financial Year (Apr - Mar), 2011",2011
2011-12,BIHAR,ARARIA,386267,383581,37768,3368,342445,53774,61743,53230,61004,45464,52153,59557,1004,0,0,0,0,0,0,0,0,0,0,118,19,1697.130,1539.870,1717.460,1605.920,1235763.560,51401,1933,1817,116,1438416,155166,151368,3798,168386974,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,UDALGURI,117649,117643,5412,41726,70505,52657,53402,52657,53402,18874,52576,53312,249,20,29362,925366,2608,92331,20606,697970,141,393350,1715667,31,111,2269.540,1121.750,2269.540,1121.750,13917.830,5356,43691,39777,3914,131529690,28427,28158,269,82382610,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,TINSUKIA,115355,115355,2723,9453,103179,35676,36799,35676,36799,16369,35676,36799,310,27,31285,633128,800,12471,3591,56623,221,151233,702222,5,8,917.140,438.580,917.140,438.580,5476.590,6895,51624,50005,1619,66202180,9586,9364,222,12459250,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,SONITPUR,222720,222713,14044,18794,189875,93511,95381,93510,95380,41118,92449,94280,99,615,78071,1472339,6127,109485,8251,172796,1254,522392,1754620,5,31,2281.830,1040.030,2282.350,1040.030,7322.730,13856,84349,78908,5441,112042520,70818,67660,3158,103312172,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,SIVASAGAR,111954,111589,3758,4415,103416,51131,55944,51131,55944,15115,50897,55629,467,93,47044,1054170,1662,42298,2191,50373,665,251598,1146841,24,12,1505.880,636.090,1505.880,636.090,498261.800,5705,48889,44365,4524,66105638,48122,43582,4540,72227279,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,NALBARI,104016,104003,4936,3467,95600,26482,28489,26482,28489,16231,26338,28341,39,8,24277,634461,1243,31106,818,22973,173,83354,688540,6,1,900.730,500.780,900.730,500.780,9693.860,8479,11063,10919,144,10379080,66380,64183,2197,77896966,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,NAGAON,210264,209520,13345,8995,187180,79087,82211,79086,82210,11409,78968,82061,331,49,69904,1697379,5459,124804,3605,82076,851,250098,1904259,47,33,2479.230,1249.570,2479.230,1249.940,15313.600,15071,15060,13938,1122,26409580,141234,132642,8592,214185540,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,Morigaon,134041,133214,14266,21089,97859,69220,70358,69219,70357,24776,69160,70294,753,14,50525,1760224,7285,254914,11350,332825,473,278936,2347963,65,102,3052.060,1652.240,3052.200,1652.250,14322.460,28266,42109,40945,1164,112101750,54726,53150,1576,152113830,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,LAKHIMPUR,166915,166896,8882,39314,118700,44757,56286,44757,56286,22000,44578,56031,638,67,31018,841348,2086,54045,11474,302298,730,277427,1197691,16,171,1558.740,703.300,1558.740,703.300,13560.780,7720,52532,49616,2916,76593260,40967,39550,1417,70970770,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,KOKRAJHAR,179390,179295,4364,56575,118356,68642,123756,68642,123756,55608,68540,123607,4107,134,43226,1816810,1581,76449,23733,1303170,8679,1161224,3196429,94,1854,4157.580,2376.540,4157.830,2376.540,20294.920,18792,56132,30201,25931,253737337,19426,13744,5682,59188107,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,KARIMGANJ,175235,174540,32071,2374,140095,27851,27943,27851,27943,9026,27777,27869,0,16,22774,404822,4554,79316,449,4747,6,52901,488885,0,0,635.410,420.920,635.410,420.920,5319.550,3490,62618,61878,740,46950410,3192,3190,2,3719430,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,KARBI ANGLONG,204600,204558,9264,148393,46901,95260,99953,95174,99867,17470,94685,99282,2276,43,20477,426068,4190,74158,70018,1891403,4449,785107,2391629,7,2156,3107.910,551.960,3107.910,551.960,4409547.620,20578,87325,82279,5046,166231369,53831,51129,2702,130042657,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,KAMRUP (METRO),37197,37197,7453,8716,21028,11072,12840,11072,12840,1931,11072,12835,85,1,5773,128488,2324,43464,2975,69891,181,90137,241843,15,29,314.310,183.290,314.310,183.290,1247.440,1694,0,0,0,0,29316,14809,14507,31429590,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,KAMRUP,196332,196332,16938,22442,156952,43354,48808,43354,48808,15178,43300,48744,142,36,34368,978211,3843,91060,5089,102284,5,217465,1171555,17,11,1525.030,764.460,1525.130,764.460,7523.700,8539,24492,23191,1301,39220330,64726,56489,8237,104817500,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,JORHAT,103386,103288,6740,15425,81123,39903,40566,39903,40566,9375,39894,40556,275,4,29548,705409,3047,85877,7299,264029,1470,147220,1055315,24,29,1372.470,893.350,1372.470,893.350,7442.340,5808,23954,21689,2265,49621110,43740,42178,1562,66766478,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,HAILAKANDI,120578,120439,11219,2710,106510,62389,64695,62386,64692,6847,61546,63814,44,43,54700,941538,5581,97501,1265,22419,89,197609,1061458,6,0,1428.390,741.770,1429.660,743.800,10142.110,11240,62401,61212,1189,79897740,35330,34861,469,56691050,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,GOLAGHAT,130119,130039,5511,12294,112234,36838,41326,36833,41321,7907,36720,41186,20,26,30722,418716,1638,20709,4360,56274,998,113076,495699,1,0,643.060,308.600,643.060,308.600,486763.890,3151,32601,22564,10037,23299738,57382,46396,10986,37491470,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,GOALPARA,154274,154241,6601,42229,105411,71339,88899,71339,88899,33392,71023,88421,1281,31,45310,1221323,3689,115711,22024,484841,635,631671,1821875,187,150,2371.310,1445.600,2371.660,1445.600,13345.390,11108,12698,11119,1579,18696290,109405,100016,9389,209527911,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,Dima Hasao,39750,39750,1263,33169,5318,7737,8363,7737,8363,1399,7416,8034,7,0,419,4596,152,1188,6845,94507,2,28887,100291,0,7,140.500,81.300,140.700,81.450,5246454.350,3500,7081,6556,525,5834170,11801,11059,742,4675130,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,DIBRUGARH,122158,120535,4047,11230,105258,34324,34779,34316,34769,7812,33973,34421,71,56,29393,506560,1273,24728,3307,56706,185,157287,587994,10,3,715.790,499.110,760.930,499.860,68345344.300,5434,53390,52571,819,41114412,37483,36296,1187,25704470,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,DHUBRI,193297,193271,2530,370,190371,46727,56126,46727,56126,16584,46589,55985,127,9,45810,989665,700,14323,79,1318,85,248223,1005306,3,0,1299.760,547.790,1299.850,547.860,286458852.000,3483,49787,22695,27092,49663740,71037,47865,23172,70378520,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,DHEMAJI,119050,118351,3204,29411,85736,53513,101126,53507,101115,26920,52968,99733,1006,128,38124,1282699,1431,40558,13413,432060,101,551829,1755317,21,213,2269.150,1226.790,2269.310,1233.170,21252.200,12710,8316,6447,1869,15002960,141165,132313,8852,204738763,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,DARRANG,150643,150599,5697,781,144121,55254,56914,55254,56914,30621,55041,56681,379,43,52804,1695423,2031,65112,206,5412,114,220033,1765947,3,1,2303.680,1261.890,2303.680,1262.020,12829.200,26408,27803,27070,733,68661536,63845,62484,1361,150314644,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,CHIRANG,108356,108197,6694,46707,54796,40935,65453,40942,65465,19757,40928,65444,1465,43,20672,616906,3106,84932,17150,661902,284,513098,1363740,95,826,1870.520,891.210,1870.840,909.720,312652.070,6373,23870,14108,9762,64526770,20546,16496,4050,60786698,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,CACHAR,190616,190537,15406,2735,172396,50897,53081,50894,53078,12757,50837,53001,82,17,45874,972866,4095,93132,868,15001,130,166332,1080999,12,0,1274.480,526.550,1278.020,526.730,9134.830,10771,15478,15352,126,20417880,80835,79453,1382,106876720,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,BONGAIGAON,114896,114895,6193,1879,106823,33742,56241,33742,56239,5991,33738,56206,280,57,30845,670509,2240,46080,653,8869,50,259607,725458,14,2,941.280,466.950,942.620,466.960,28247.080,2223,62811,28009,34802,57219650,21069,10616,10453,21075280,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,BARPETA,251125,251106,8566,3642,238898,52956,80379,52956,80379,25007,52622,79665,730,520,50494,1593503,1457,47600,671,18478,1492,466009,1659581,23,2,2172.960,925.220,2172.960,925.220,13548.630,9614,87390,66852,20538,120033200,44872,34518,10354,52324264,"Financial Year (Apr - Mar), 2011",2011
2011-12,ASSAM,BAKSA,175671,173988,17565,61481,94942,69849,74067,69849,74067,17158,69767,73961,487,156,35857,873835,6237,154237,27673,807752,233,580767,1835824,24,328,2418.620,1072.840,2418.620,1072.840,13675.500,8617,67586,56668,10918,120255452,48675,47160,1515,84147546,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,WEST KAMENG,9487,8998,0,8960,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,8.730,419,1284,1284,0,0,8144,6195,1949,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,UPPER SUBANSIRI,15343,15343,0,15341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.490,87,9129,9058,71,0,6246,5975,271,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,1379,1022,0,988,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1535,1534,1,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,TIRAP,10187,7330,0,7330,0,980,1009,980,1009,109,980,1009,0,0,0,0,0,0,980,11989,0,1629,11989,0,0,0.000,0.000,14.150,2.870,57.300,72,4210,4007,203,1414702,647,645,2,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,TAWANG,7332,7324,1,7319,4,1903,1904,979,980,147,979,980,0,0,0,0,0,0,979,46097,0,19563,46097,0,0,43.940,0.000,54.390,0.000,419.620,1247,5150,5109,41,5402630,2359,2352,7,0,"Financial Year (Apr - Mar), 2011",2011
2011-12,ARUNACHAL PRADESH,PAPUM PARE,12182,12181,5,11907,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,376,3291,3118,173,0,6900,6725,175,0,"Financial Year (Apr - Mar), 2011",2011
