ROWID,Country,State lgd code,State,District lgd code,District,Block lgd code,Block,YearCode,Year,Maintenance cost for the road,Road length of state and district,Sanction cost granted by ministry of rural development to for road construction,Total work done for each state in terms of habitations connected
1248,India,9,Uttar Pradesh,152,Jaunpur,1226,Dharma Pur,2004,"Calendar Year (Jan - Dec), 2004",0.78,1.7000000000000000,42.400000000000000000000,1.00000000000000000000
1249,India,9,Uttar Pradesh,152,Jaunpur,1226,Dharma Pur,2012,"Calendar Year (Jan - Dec), 2012",10.73,6.000000000000000,214.500000000000000000000,1.00000000000000000000
1250,India,9,Uttar Pradesh,152,Jaunpur,1233,Maharaj Ganj,2000,"Calendar Year (Jan - Dec), 2000",0,4.12000000000000000,12.600000000000000000000,4.00000000000000000000
1251,India,9,Uttar Pradesh,152,Jaunpur,1233,Maharaj Ganj,2001,"Calendar Year (Jan - Dec), 2001",0,4.1000000000000000,79.7800000000000000000000,2.00000000000000000000
1252,India,9,Uttar Pradesh,152,Jaunpur,1233,Maharaj Ganj,2003,"Calendar Year (Jan - Dec), 2003",0.98,1.95000000000000000,43.5300000000000000000000,1.00000000000000000000
1253,India,9,Uttar Pradesh,152,Jaunpur,1233,Maharaj Ganj,2005,"Calendar Year (Jan - Dec), 2005",3.3200000000000003,2.25000000000000000,63.7500000000000000000000,2.00000000000000000000
1254,India,9,Uttar Pradesh,152,Jaunpur,1233,Maharaj Ganj,2012,"Calendar Year (Jan - Dec), 2012",37.81,21.85000000000000000,755.9600000000000000000000,2.00000000000000000000
1255,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2000,"Calendar Year (Jan - Dec), 2000",0,57.51000000000000000,315.1300000000000000000000,62.00000000000000000000
1256,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2001,"Calendar Year (Jan - Dec), 2001",0,12.83000000000000000,229.5400000000000000000000,8.00000000000000000000
1257,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2003,"Calendar Year (Jan - Dec), 2003",0,6.96000000000000000,107.9400000000000000000000,6.00000000000000000000
1258,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2004,"Calendar Year (Jan - Dec), 2004",0,4.92000000000000000,121.0600000000000000000000,4.00000000000000000000
1259,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2005,"Calendar Year (Jan - Dec), 2005",1.7799999999999998,1.000000000000000,31.1800000000000000000000,1.00000000000000000000
1260,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2007,"Calendar Year (Jan - Dec), 2007",3.58,20.86000000000000000,742.1800000000000000000000,2.00000000000000000000
1261,India,9,Uttar Pradesh,157,Kanpur Nagar,1276,Bhitargaon,2012,"Calendar Year (Jan - Dec), 2012",16.03,10.000000000000000,320.5300000000000000000000,1.00000000000000000000
1262,India,9,Uttar Pradesh,157,Kanpur Nagar,1277,Bilhaur,2000,"Calendar Year (Jan - Dec), 2000",0,14.35000000000000000,98.1800000000000000000000,8.00000000000000000000
1263,India,9,Uttar Pradesh,157,Kanpur Nagar,1277,Bilhaur,2003,"Calendar Year (Jan - Dec), 2003",0,3.32000000000000000,110.4700000000000000000000,4.00000000000000000000
1264,India,9,Uttar Pradesh,157,Kanpur Nagar,1277,Bilhaur,2004,"Calendar Year (Jan - Dec), 2004",0,3.8000000000000000,88.8300000000000000000000,4.00000000000000000000
1265,India,9,Uttar Pradesh,157,Kanpur Nagar,1277,Bilhaur,2005,"Calendar Year (Jan - Dec), 2005",12.85,7.45000000000000000,257.2500000000000000000000,5.00000000000000000000
